\ext\com_dotnet\com_persist.c,php_com_dotnet.h
\ext\com_dotnet\com_persist.c,php_com_dotnet_internal.h
\ext\com_dotnet\com_persist.c,Zend/zend_exceptions.h
\ext\com_dotnet\com_persist.c,com_persist_arginfo.h
\ext\com_dotnet\com_saproxy.c,config.h
\ext\com_dotnet\com_saproxy.c,php.h
\ext\com_dotnet\com_saproxy.c,php_ini.h
\ext\com_dotnet\com_saproxy.c,ext/standard/info.h
\ext\com_dotnet\com_saproxy.c,php_com_dotnet.h
\ext\com_dotnet\com_saproxy.c,php_com_dotnet_internal.h
\ext\com_dotnet\com_saproxy.c,Zend/zend_exceptions.h
\ext\com_dotnet\com_typeinfo.c,config.h
\ext\com_dotnet\com_typeinfo.c,php.h
\ext\com_dotnet\com_typeinfo.c,php_ini.h
\ext\com_dotnet\com_typeinfo.c,ext/standard/info.h
\ext\com_dotnet\com_typeinfo.c,php_com_dotnet.h
\ext\com_dotnet\com_typeinfo.c,php_com_dotnet_internal.h
\ext\com_dotnet\com_variant.c,config.h
\ext\com_dotnet\com_variant.c,php.h
\ext\com_dotnet\com_variant.c,php_ini.h
\ext\com_dotnet\com_variant.c,ext/standard/info.h
\ext\com_dotnet\com_variant.c,php_com_dotnet.h
\ext\com_dotnet\com_variant.c,php_com_dotnet_internal.h
\ext\com_dotnet\com_wrapper.c,config.h
\ext\com_dotnet\com_wrapper.c,php.h
\ext\com_dotnet\com_wrapper.c,php_ini.h
\ext\com_dotnet\com_wrapper.c,ext/standard/info.h
\ext\com_dotnet\com_wrapper.c,php_com_dotnet.h
\ext\com_dotnet\com_wrapper.c,php_com_dotnet_internal.h
\ext\com_dotnet\php_com_dotnet.h,TSRM.h
\ext\com_dotnet\php_com_dotnet.h,php_version.h
\ext\com_dotnet\php_com_dotnet_internal.h,<ocidl.h>
\ext\com_dotnet\php_com_dotnet_internal.h,<oleauto.h>
\ext\com_dotnet\php_com_dotnet_internal.h,<unknwn.h>
\ext\com_dotnet\php_com_dotnet_internal.h,<dispex.h>
\ext\com_dotnet\php_com_dotnet_internal.h,win32/winutil.h
\ext\ctype\ctype.c,config.h
\ext\ctype\ctype.c,php.h
\ext\ctype\ctype.c,php_ini.h
\ext\ctype\ctype.c,php_ctype.h
\ext\ctype\ctype.c,ctype_arginfo.h
\ext\ctype\ctype.c,SAPI.h
\ext\ctype\ctype.c,ext/standard/info.h
\ext\ctype\ctype.c,<ctype.h>
\ext\ctype\php_ctype.h,php_version.h
\ext\curl\curl_file.c,php.h
\ext\curl\curl_file.c,Zend/zend_exceptions.h
\ext\curl\curl_file.c,curl_private.h
\ext\curl\curl_file.c,curl_file_arginfo.h
\ext\curl\curl_private.h,php_curl.h
\ext\curl\curl_private.h,php_version.h
\ext\curl\curl_private.h,<curl/curl.h>
\ext\curl\curl_private.h,<curl/multi.h>
\ext\curl\interface.c,config.h
\ext\curl\interface.c,php.h
\ext\curl\interface.c,Zend/zend_exceptions.h
\ext\curl\interface.c,<stdio.h>
\ext\curl\interface.c,<string.h>
\ext\curl\interface.c,<winsock2.h>
\ext\curl\interface.c,<sys/types.h>
\ext\curl\interface.c,<curl/curl.h>
\ext\curl\interface.c,<curl/easy.h>
\ext\curl\interface.c,zend_smart_str.h
\ext\curl\interface.c,ext/standard/info.h
\ext\curl\interface.c,ext/standard/file.h
\ext\curl\interface.c,ext/standard/url.h
\ext\curl\interface.c,curl_private.h
\ext\curl\interface.c,curl_arginfo.h
\ext\curl\multi.c,config.h
\ext\curl\multi.c,php.h
\ext\curl\multi.c,Zend/zend_smart_str.h
\ext\curl\multi.c,curl_private.h
\ext\curl\multi.c,<curl/curl.h>
\ext\curl\multi.c,<curl/multi.h>
\ext\curl\multi.c,<sys/select.h>
\ext\curl\multi.c,<sys/time.h>
\ext\curl\multi.c,<sys/types.h>
\ext\curl\multi.c,<unistd.h>
\ext\curl\php_curl.h,php.h
\ext\curl\share.c,config.h
\ext\curl\share.c,php.h
\ext\curl\share.c,curl_private.h
\ext\curl\share.c,<curl/curl.h>
\ext\date\lib\astro.c,timelib.h
\ext\date\lib\astro.c,<stdio.h>
\ext\date\lib\astro.c,<math.h>
\ext\date\lib\astro.c,astro.h
\ext\date\lib\dow.c,timelib.h
\ext\date\lib\dow.c,timelib_private.h
\ext\date\lib\interval.c,timelib.h
\ext\date\lib\interval.c,timelib_private.h
\ext\date\lib\interval.c,<math.h>
\ext\date\lib\parse_date.c,timelib.h
\ext\date\lib\parse_date.c,timelib_private.h
\ext\date\lib\parse_date.c,<ctype.h>
\ext\date\lib\parse_date.c,<errno.h>
\ext\date\lib\parse_date.c,<math.h>
\ext\date\lib\parse_date.c,<assert.h>
\ext\date\lib\parse_date.c,<limits.h>
\ext\date\lib\parse_date.c,timezonemap.h
\ext\date\lib\parse_date.c,fallbackmap.h
\ext\date\lib\parse_iso_intervals.c,timelib.h
\ext\date\lib\parse_iso_intervals.c,timelib_private.h
\ext\date\lib\parse_iso_intervals.c,<ctype.h>
\ext\date\lib\parse_posix.c,timelib.h
\ext\date\lib\parse_posix.c,timelib_private.h
\ext\date\lib\parse_tz.c,timelib.h
\ext\date\lib\parse_tz.c,timelib_private.h
\ext\date\lib\parse_tz.c,timezonedb.h
\ext\date\lib\timelib.c,timelib.h
\ext\date\lib\timelib.c,timelib_private.h
\ext\date\lib\timelib.c,<ctype.h>
\ext\date\lib\timelib.c,<math.h>
